member_id,customer_key,unaltered_customer_key,display_name,level_id,is_deleted,a_naturedescription,a_naturekey,a_natureparentkey,a_naturesorting,a_natureparentkeyms,a_naturemap2planning,a_naturemap2activite
959,473000,473000,473000 Refacturation TEREGA,65278,false,473000 Refacturation TEREGA,473000,4,473000,4,,BSH_00014
960,473001,473001,473001 Refacturation TEPF,65278,false,473001 Refacturation TEPF,473001,4,473001,4,,BSH_00014
961,473002,473002,473002 Refacturation TIGF INVESTISSEMENTS,65278,false,473002 Refacturation TIGF INVESTISSEMENTS,473002,4,473002,4,,BSH_00014
962,473004,473004,473004 Refact.TOTAL Geneve,65278,false,473004 Refact.TOTAL Geneve,473004,4,473004,4,,BSH_00014
971,512000,512000,512000 BQ CASH A RECEVOIR,65278,false,512000 BQ CASH A RECEVOIR,512000,5,512000,5,,BSH_00019
973,512300,512300,512300 Nordea Bank Finland Plc,65278,false,512300 Nordea Bank Finland Plc,512300,5,512300,5,,BSH_00019
974,512310,512310,512310 Nordea Marge,65278,false,512310 Nordea Marge,512310,5,512310,5,,BSH_00019
975,512400,512400,512400 BNP/Paribas TIGF,65278,false,512400 BNP/Paribas TIGF,512400,5,512400,5,,BSH_00019
976,512402,512402,512402 BNP/Paribas TSGF,65278,false,512402 BNP/Paribas TSGF,512402,5,512402,5,,BSH_00019
977,512510,512510,512510 BNP CFL B18U TIGF,65278,false,512510 BNP CFL B18U TIGF,512510,5,512510,5,,BSH_00019
978,512520,512520,512520 BNP CFL B18U1 TIGF,65278,false,512520 BNP CFL B18U1 TIGF,512520,5,512520,5,,BSH_00019
979,512530,512530,512530 BNP CFL - ECC SPOT,65278,false,512530 BNP CFL - ECC SPOT,512530,5,512530,5,,BSH_00019
982,512800,512800,512800 Barclays TIGF,65278,false,512800 Barclays TIGF,512800,5,512800,5,,BSH_00019
987,531400,531400,531400 Devises,65278,false,531400 Devises,531400,5,531400,5,,BSH_00019
988,104300,104300,104300 Prime d'apport,65278,false,104300 Prime d'apport,104300,10,104300,10,,BSH_00022
994,451501,451501,451501 Compte courant TIGF SA,65278,false,451501 Compte courant TIGF SA,451501,4,451501,4,,BSH_00019
943,448600,448600,448600 Etat - charges à payer,65278,false,448600 Etat - charges à payer,448600,4,448600,4,,BSH_00014
996,512110,512110,512110 BNP HOLDING,65278,false,512110 BNP HOLDING,512110,5,512110,5,,BSH_00019
997,512750,512750,512750 HSBC TIGFH 066,65278,false,512750 HSBC TIGFH 066,512750,5,512750,5,,BSH_00019
998,512751,512751,512751 HSBC TIGFH 589,65278,false,512751 HSBC TIGFH 589,512751,5,512751,5,,BSH_00019
999,512752,512752,512752 HSBC TIGFH 375,65278,false,512752 HSBC TIGFH 375,512752,5,512752,5,,BSH_00019
1002,129000,129000,129000,65278,false,129000,129000,12,129000,12,,BSH_00026
1003,145001,145001,145001,65278,false,145001,145001,14,145001,14,,BSH_00003
1015,512703,512703,512703,65278,false,512703,512703,5,512703,5,,BSH_00019
1017,512852,512852,512852,65278,false,512852,512852,5,512852,5,,BSH_00019
1016,512851,512851,512851,65278,false,512851,512851,5,512851,5,,BSH_00019
1019,163003,163003,163003,65278,false,163003,163003,16,163003,16,,BSH_00018
1210,467004,467004,467004,65278,false,467004,467004,4,467004,4,,BSH_00014
308,681161,681161,681161 Dot Amort installat transport/canal hydrocarbures R68112,65278,false,681161 Dot Amort installat transport/canal hydrocarbures R68112,681161,681,681161,681,6XXXXX,PNL_00171
325,681170,681170,681170 DA Gaz coussin R68112,65278,false,681170 DA Gaz coussin R68112,681170,681,681170,681,6XXXXX,PNL_00171
330,681164,681164,681164 Dot Amort installations stockage souterrain R68112,65278,false,681164 Dot Amort installations stockage souterrain R68112,681164,681,681164,681,6XXXXX,PNL_00171
331,681168,681168,681168 DA autres installations d'exploitation R68112,65278,false,681168 DA autres installations d'exploitation R68112,681168,681,681168,681,6XXXXX,PNL_00171
359,680580,680580,680580 Dot Amortissement des logiciels R68111,65278,false,680580 Dot Amortissement des logiciels R68111,680580,680,680580,680,6XXXXX,PNL_00172
729,101300,101300,"101300 Capital souscrit-appele, verse",65278,false,"101300 Capital souscrit-appele, verse",101300,10,101300,10,,BSH_00021
730,104000,104000,104000 Primes versees en excedent du capital,65278,false,104000 Primes versees en excedent du capital,104000,10,104000,10,,BSH_00022
732,105300,105300,105300 Reserves de reevaluation,65278,false,105300 Reserves de reevaluation,105300,10,105300,10,,BSH_00023
4,686550,686550,686550 Dot Provision pour risques - frais financiers R68650,65278,false,686550 Dot Provision pour risques - frais financiers R68650,686550,686,686550,686,6XXXXX,PNL_00182
52,781500,781500,781500 Rep prov risques-charges exploit/litiges non fisc R68750,65278,false,781500 Rep prov risques-charges exploit/litiges non fisc R68750,781500,781,781500,781,7XXXXX,PNL_00189
1243,168850,168850,168850,65278,false,168850,168850,16,168850,16,,BSH_00016
1280,215342,215342,215342 Stations GNV,65278,false,215342 Stations GNV,215342,2,215342,2,,BSH_00002
1281,281538,281538,281538 Amort station GNV,65278,false,281538 Amort station GNV,281538,2,281538,2,,BSH_00002
406,681580,681580,681580 Dot Prov charges sociales et fiscales sur CP R68150,65278,false,681580 Dot Prov charges sociales et fiscales sur CP R68150,681580,681,681580,681,6XXXXX,PNL_00189
415,681103,681103,681103 Dot Amortissement des Brevets R68111,65278,false,681103 Dot Amortissement des Brevets R68111,681103,681,681103,681,6XXXXX,PNL_00171
417,787500,787500,787500 Rep prov autres charges exceptionnelles R78750,65278,false,787500 Rep prov autres charges exceptionnelles R78750,787500,787,787500,787,7XXXXX,PNL_00190
418,681104,681104,681104 Dot Amortissement des Droits de transit R68111,65278,false,681104 Dot Amortissement des Droits de transit R68111,681104,681,681104,681,6XXXXX,PNL_00171
1004,167001,167001,167001,65278,false,167001,167001,16,167001,16,,BSH_00018
1005,167002,167002,167002,65278,false,167002,167002,16,167002,16,,BSH_00018
1006,167003,167003,167003,65278,false,167003,167003,16,167003,16,,BSH_00018
1007,167004,167004,167004,65278,false,167004,167004,16,167004,16,,BSH_00018
1008,167005,167005,167005,65278,false,167005,167005,16,167005,16,,BSH_00018
1009,447600,447600,447600,65278,false,447600,447600,4,447600,4,,BSH_00014
1010,451111,451111,451111,65278,false,451111,451111,4,451111,4,,BSH_00018
1011,512100,512100,512100,65278,false,512100,512100,5,512100,5,,BSH_00019
1012,512700,512700,512700,65278,false,512700,512700,5,512700,5,,BSH_00019
1013,512701,512701,512701,65278,false,512701,512701,5,512701,5,,BSH_00019
1014,512702,512702,512702,65278,false,512702,512702,5,512702,5,,BSH_00019
470,786550,786550,786550 Reprise sur provisions pour risques financiers R78650,65278,false,786550 Reprise sur provisions pour risques financiers R78650,786550,786,786550,786,7XXXXX,PNL_00182
476,787400,787400,787400 Reprises sur autres provisions reglementees R78750,65278,false,787400 Reprises sur autres provisions reglementees R78750,787400,787,787400,787,7XXXXX,PNL_00190
192,787300,787300,787300 Reprises provisions Hausses des Prix R78750,65278,false,787300 Reprises provisions Hausses des Prix R78750,787300,787,787300,787,7XXXXX,PNL_00190
525,687100,687100,687100 Dot Amort except immob. R68760,65278,false,687100 Dot Amort except immob. R68760,687100,687,687100,687,6XXXXX,PNL_00192
573,681500,681500,681500 Dot Prov risques-charges expl/litiges non fiscaux R68150,65278,false,681500 Dot Prov risques-charges expl/litiges non fiscaux R68150,681500,681,681500,681,6XXXXX,PNL_00190
612,771100,771100,771100 Participation clients R77800,65278,false,771100 Participation clients R77800,771100,771,771100,771,7XXXXX,PNL_00174
1672,231009,231009,231009 Immobilisations corporelles Tech,65278,false,231009 Immobilisations corporelles Tech,231009,2,231009,2,,SAP_T2310
1277,681171,681171,681171 DA Stations GNV,65278,false,681171 DA Stations GNV,681171,681,681171,681,6XXXXX,PNL_00171
1673,232009,232009,232009 Immobilisations incorporelles Tech,65278,false,232009 Immobilisations incorporelles Tech,232009,2,232009,2,,SAP_T2320
1508,contrat,Contrat,Contrat,65278,false,Contrat,Contrat,Nature_Statistic,Contrat,,,
1509,ct_00001,CT_00001,CDI,65278,false,CDI,CT_00001,Contrat,CT_00001,,,
1510,ct_00002,CT_00002,CDD,65278,false,CDD,CT_00002,Contrat,CT_00002,,,
472,681565,681565,681565 Dot provision Retraite et PRC,65278,false,681565 Dot provision Retraite et PRC,681565,681,681565,570MS,6XXXXX,PNL_00131
1512,ct_00004,CT_00004,Alternant,65278,false,Alternant,CT_00004,Contrat,CT_00004,,,
1585,681172,681172,681172 DA Unit auto energie,65278,false,681172 DA Unit auto energie,681172,681,681172,681,6XXXXX,PNL_00171
29,781730,781730,781730 Reprise prov dépréciation des stocks de matériel R78170,65278,false,781730 Reprise prov dépréciation des stocks de matériel R78170,781730,781,781730,781,7XXXXX,PNL_00189
235,681120,681120,681120 Dot Amort agencements aménagements terrains-pro R68112,65278,false,681120 Dot Amort agencements aménagements terrains-pro R68112,681120,681,681120,681,6XXXXX,PNL_00171
560,681730,681730,681730 Dot Prov dépréciation inventaires de matériels R68170,65278,false,681730 Dot Prov dépréciation inventaires de matériels R68170,681730,681,681730,681,6XXXXX,PNL_00189
290,681186,681186,681186 Dot Amort équipement IT & informatique R68112,65278,false,681186 Dot Amort équipement IT & informatique R68112,681186,681,681186,681,6XXXXX,PNL_00171
571,681741,681741,681741 Dot Prov dépréciation créances clients R68190,65278,false,681741 Dot Prov dépréciation créances clients R68190,681741,681,681741,681,6XXXXX,PNL_00189
572,681501,681501,681501 Dot Prov médailles du travail R68160,65278,false,681501 Dot Prov médailles du travail R68160,681501,681,681501,681,6XXXXX,PNL_00190
593,771000,771000,771000 Produits exceptionnels sur opérations de gestion R77800,65278,false,771000 Produits exceptionnels sur opérations de gestion R77800,771000,771,771000,771,7XXXXX,PNL_00174
1511,ct_00003,CT_00003,Intérim,65278,false,Intérim,CT_00003,Contrat,CT_00003,,,
521,781565,781565,781565 Rep provision Retraite et PRC,65278,false,781565 Rep provision Retraite et PRC,781565,781,781565,570MS,7XXXXX,PNL_00131
